# refresh_posture_target=True,arm_posture_cost=0.001,"arm_posture_cost_overrides={'left_arm_joint7': 0.003, 'right_arm_joint7': 0.003}",ee_position_cost=1.0,ee_orientation_cost=0.5,redundancy_resolution=dls_projector,dls_damping=0.05,nullspace_swivel_weight=1.0,elbow_swivel_gain=1.0,elbow_swivel_targets={},nullspace_continuity_weight=0.0,nullspace_posture_weight=1.0,enable_manipulability=False,manipulability_weight=0.5
# control_hz=30.0,enable_base_motion=True,base_max_lin_vel=0.25,base_max_ang_vel=0.6,base_vel_deadband=0.04,enable_lift_motion=True,lift_kp=2.0,lift_kd=0.05,lift_derivative_tau=0.1,lift_velocity_deadband_m=0.005,lift_max_velocity_m_s=0.05,lift_feedback_max_age_s=0.5,use_measured_lift=True,use_measured_arm_state=False,"base_pid=base_pid_stock.json [drive p=0.2 ff=0, steer p=2 out=+/-1, scale=2]",base_heading_rate_limit=3.49,base_yaw_deadband=0.02
t,left_q0,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,right_q0,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,left_target_ee_0,left_target_ee_1,left_target_ee_2,left_target_ee_3,left_target_ee_4,left_target_ee_5,left_target_ee_6,right_target_ee_0,right_target_ee_1,right_target_ee_2,right_target_ee_3,right_target_ee_4,right_target_ee_5,right_target_ee_6,left_actual_ee_0,left_actual_ee_1,left_actual_ee_2,left_actual_ee_3,left_actual_ee_4,left_actual_ee_5,left_actual_ee_6,right_actual_ee_0,right_actual_ee_1,right_actual_ee_2,right_actual_ee_3,right_actual_ee_4,right_actual_ee_5,right_actual_ee_6,lift_q,base_x,base_y,base_yaw,iters,solved,base_active,base_req_vx,base_req_vy,base_req_wz,base_body_fwd,base_body_lat,base_body_yaw,base_sent_0,base_sent_1,base_sent_2,swerve_enabled,swerve_target_0,swerve_target_1,swerve_target_2,swerve_prof_0,swerve_prof_1,swerve_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,lift_active,lift_mode,lift_goal,lift_meas,lift_cmd_vel,lift_vel_est,lift_age,lift_blocked
0.33874299499439076,-0.004000,1.318000,-1.706000,1.304000,-0.007000,-0.006000,-0.006000,0.004000,1.318000,1.707000,1.316000,-0.007000,-0.008000,0.000000,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,0.448869,0.000000,0.000000,0.000000,1,True,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.877397,1.360737,1.867646,-1.848005,1.877397,1.360737,1.867646,-1.848005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000071,True,velocity,0.448869,0.448869,0.000000,0.000000,4.088312,False
0.3722355019999668,-0.004000,1.318000,-1.706000,1.304000,-0.007000,-0.006000,-0.006000,0.004000,1.318000,1.707000,1.316000,-0.007000,-0.008000,0.000000,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,0.448869,0.000000,0.000000,0.000000,1,True,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.877397,1.360737,1.867950,-1.848410,1.877397,1.354896,1.867646,-1.848410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000019,True,velocity,0.448869,0.448869,0.000000,0.000000,4.121999,False
0.40488027199171484,-0.004000,1.318000,-1.706000,1.304000,-0.007000,-0.006000,-0.006000,0.004000,1.318000,1.707000,1.316000,-0.007000,-0.008000,0.000000,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,0.448869,0.000000,0.000000,0.000000,1,True,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.877397,1.354896,1.867646,-1.848410,1.877397,1.354896,1.867646,-1.848410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000071,True,velocity,0.448869,0.448869,0.000000,0.000000,4.154683,False
0.4389706469955854,-0.004000,1.318000,-1.706000,1.304000,-0.007000,-0.006000,-0.006000,0.004000,1.318000,1.707000,1.316000,-0.007000,-0.008000,0.000000,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,0.448869,0.000000,0.000000,0.000000,1,True,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.877397,1.354896,1.867646,-1.848005,1.877397,1.354896,1.867646,-1.847757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000071,True,velocity,0.448869,0.448869,0.000000,0.000000,4.188640,False
0.4717014909838326,-0.004000,1.318000,-1.706000,1.304000,-0.007000,-0.006000,-0.006000,0.004000,1.318000,1.707000,1.316000,-0.007000,-0.008000,0.000000,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,0.448869,0.000000,0.000000,0.000000,1,True,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.876756,1.354896,1.868288,-1.848658,1.876875,1.354896,1.868288,-1.848005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000018,True,velocity,0.448869,0.448869,0.000000,0.000000,4.221503,False
0.5055791809863877,-0.004000,1.318000,-1.706000,1.304000,-0.007000,-0.006000,-0.006000,0.004000,1.318000,1.707000,1.316000,-0.007000,-0.008000,0.000000,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,0.448869,0.000000,0.000000,0.000000,1,True,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.877397,1.354896,1.867646,-1.848005,1.876875,1.354896,1.867646,-1.848005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,velocity,0.448869,0.448869,0.000000,0.000000,4.255383,False
0.5384281169972382,-0.004000,1.318000,-1.706000,1.304000,-0.007000,-0.006000,-0.006000,0.004000,1.318000,1.707000,1.316000,-0.007000,-0.008000,0.000000,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,0.448869,0.000000,0.000000,0.000000,1,True,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.877397,1.354896,1.867646,-1.848162,1.877397,1.354896,1.867646,-1.848162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,velocity,0.448869,0.448869,0.000000,0.000000,4.288231,False
0.5728681930049788,-0.004000,1.318000,-1.706000,1.304000,-0.007000,-0.006000,-0.006000,0.004000,1.318000,1.707000,1.316000,-0.007000,-0.008000,0.000000,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,0.448869,0.000000,0.000000,0.000000,1,True,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.877397,1.354896,1.867950,-1.848410,1.877278,1.354896,1.867646,-1.848162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,velocity,0.448869,0.448869,0.000000,0.000000,4.322295,False
0.6053891310002655,-0.004000,1.318000,-1.706000,1.304000,-0.007000,-0.006000,-0.006000,0.004000,1.318000,1.707000,1.316000,-0.007000,-0.008000,0.000000,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,0.448869,0.000000,0.000000,0.000000,1,True,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.876756,1.354896,1.867646,-1.848162,1.876756,1.354896,1.867646,-1.848162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,velocity,0.448869,0.448869,0.000000,0.000000,4.355101,False
0.6391939510067459,-0.004000,1.318000,-1.706000,1.304000,-0.007000,-0.006000,-0.006000,0.004000,1.318000,1.707000,1.316000,-0.007000,-0.008000,0.000000,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,0.448869,0.000000,0.000000,0.000000,1,True,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.876756,1.354896,1.867950,-1.848162,1.876756,1.354896,1.867950,-1.848005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,velocity,0.448869,0.448869,0.000000,0.000000,4.388976,False
0.673183862993028,-0.004000,1.318000,-1.706000,1.304000,-0.007000,-0.006000,-0.006000,0.004000,1.318000,1.707000,1.316000,-0.007000,-0.008000,0.000000,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,0.448869,0.000000,0.000000,0.000000,1,True,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.876756,1.354896,1.867950,-1.848410,1.876756,1.354896,1.867950,-1.848410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,velocity,0.448869,0.448869,0.000000,0.000000,4.422825,False
0.7063099459919613,-0.004000,1.318000,-1.706000,1.304000,-0.007000,-0.006000,-0.006000,0.004000,1.318000,1.707000,1.316000,-0.007000,-0.008000,0.000000,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,0.448869,0.000000,0.000000,0.000000,1,True,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.877516,1.355073,1.867646,-1.848005,1.877516,1.355073,1.867646,-1.848005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,velocity,0.448869,0.448869,0.000000,0.000000,4.455967,False
0.7394185839802958,-0.004000,1.318000,-1.706000,1.304000,-0.007000,-0.006000,-0.006000,0.004000,1.318000,1.707000,1.316000,-0.007000,-0.008000,0.000000,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,0.448869,0.000000,0.000000,0.000000,1,True,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.876875,1.354896,1.867646,-1.848410,1.876875,1.354896,1.867646,-1.848162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,velocity,0.448869,0.448869,0.000000,0.000000,4.489220,False
0.7725205190072302,-0.004000,1.318000,-1.706000,1.304000,-0.007000,-0.006000,-0.006000,0.004000,1.318000,1.707000,1.316000,-0.007000,-0.008000,0.000000,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,0.448869,0.000000,0.000000,0.000000,1,True,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.876875,1.355192,1.867950,-1.848005,1.876875,1.355192,1.867950,-1.848005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,velocity,0.448869,0.448869,0.000000,0.000000,4.522289,False
0.8062697099812794,-0.004000,1.318000,-1.706000,1.304000,-0.007000,-0.006000,-0.006000,0.004000,1.318000,1.707000,1.316000,-0.007000,-0.008000,0.000000,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,-0.030447,0.773651,0.145244,-0.615988,0.372922,-0.255085,0.604139,0.142682,-0.609829,-0.020074,0.779325,-0.373955,-0.255951,0.607953,0.448869,0.000000,0.000000,0.000000,1,True,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.876875,1.361386,1.867308,-1.848005,1.876756,1.354896,1.867308,-1.848005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,velocity,0.448869,0.448869,0.000000,0.000000,4.555939,False
